day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud,NUM_COLLISIONS
5,2019,02,08,2019-02-08,45.0,36.1,1014.3,7.3,999.9,999.9,999.9,55.0,39.0,0.31,999.9,0,1,0,0,0,0,661
5,2019,02,15,2019-02-15,48.4,34.5,1009.6,10.0,999.9,999.9,999.9,59.0,33.1,0.0,999.9,0,0,0,0,0,0,616
7,2019,02,10,2019-02-10,28.3,8.7,1036.9,10.0,999.9,999.9,999.9,35.1,23.0,0.0,999.9,0,0,0,0,0,0,445
2,2019,02,26,2019-02-26,30.1,6.3,1025.4,10.0,999.9,999.9,999.9,43.0,26.1,0.0,999.9,0,0,0,0,0,0,670
7,2019,02,17,2019-02-17,32.2,14.8,1018.2,10.0,999.9,999.9,999.9,46.9,26.1,0.0,999.9,0,0,0,0,0,0,439
1,2019,02,04,2019-02-04,48.3,32.9,1018.3,9.4,999.9,999.9,999.9,61.0,33.1,0.0,999.9,0,0,0,0,0,0,651
1,2019,02,18,2019-02-18,35.6,29.7,1013.4,6.2,999.9,999.9,999.9,42.1,33.1,0.12,999.9,0,1,0,0,0,0,406
1,2019,02,11,2019-02-11,33.9,16.4,1026.8,10.0,999.9,999.9,999.9,37.9,23.0,0.0,999.9,0,0,0,0,0,0,568
4,2019,02,21,2019-02-21,37.9,32.0,1014.7,5.8,999.9,999.9,999.9,52.0,26.1,0.67,999.9,0,1,1,0,0,0,597
3,2019,02,13,2019-02-13,36.5,29.0,1005.3,7.3,999.9,999.9,999.9,41.0,26.1,0.83,999.9,0,1,1,0,0,0,639
4,2019,02,07,2019-02-07,41.4,38.7,1018.1,7.3,999.9,999.9,999.9,46.0,35.1,0.51,999.9,0,1,0,0,0,0,588
6,2019,02,02,2019-02-02,23.3,5.0,1025.6,10.0,999.9,999.9,999.9,34.0,10.9,0.0,999.9,0,0,0,0,0,0,577
7,2019,02,03,2019-02-03,39.0,25.8,1019.8,8.0,999.9,999.9,999.9,52.0,32.0,0.0,999.9,0,0,0,0,0,0,490
3,2019,02,06,2019-02-06,43.1,30.2,1021.2,9.9,999.9,999.9,999.9,64.9,35.1,0.0,999.9,0,1,0,0,0,0,615
1,2019,02,25,2019-02-25,40.8,17.2,1004.8,10.0,999.9,999.9,999.9,46.9,36.0,0.21,999.9,0,1,0,0,0,0,700
7,2019,02,24,2019-02-24,40.9,37.5,1009.7,5.4,999.9,999.9,999.9,46.9,32.0,0.38,999.9,0,1,0,0,0,0,401
2,2019,02,12,2019-02-12,30.8,18.0,1027.2,6.6,999.9,999.9,999.9,37.9,26.1,0.0,999.9,1,1,1,0,0,0,687
4,2019,02,28,2019-02-28,31.0,17.7,1020.1,9.1,999.9,999.9,999.9,37.0,23.0,0.03,999.9,0,0,1,0,0,0,699
2,2019,02,19,2019-02-19,28.2,8.9,1031.4,10.0,999.9,999.9,999.9,42.1,23.0,0.01,999.9,0,0,0,0,0,0,527
4,2019,02,14,2019-02-14,37.3,18.7,1014.5,10.0,999.9,999.9,999.9,46.0,33.1,0.08,1.2,0,0,0,0,0,0,664
2,2019,02,05,2019-02-05,53.4,39.4,1014.5,9.6,999.9,999.9,999.9,64.9,41.0,0.0,999.9,0,0,0,0,0,0,570
6,2019,02,09,2019-02-09,29.5,6.3,1031.2,10.0,999.9,999.9,999.9,39.0,24.1,0.07,999.9,0,0,0,0,0,0,540
3,2019,02,20,2019-02-20,28.7,13.2,1035.4,7.1,999.9,999.9,999.9,36.0,23.0,0.0,999.9,1,0,1,0,0,0,615
6,2019,02,23,2019-02-23,37.3,22.7,1030.8,10.0,999.9,999.9,999.9,44.1,32.0,0.0,999.9,0,0,0,0,0,0,439
5,2019,02,01,2019-02-01,14.9,-7.7,1029.5,10.0,999.9,999.9,999.9,21.0,1.9,0.0,999.9,0,0,0,0,0,0,651
5,2019,03,15,2019-03-15,58.2,48.0,1010.4,9.8,1.3,5.1,999.9,75.0,42.1,0.01,999.9,0,1,0,0,0,0,673
4,2019,03,28,2019-03-28,42.4,26.6,1029.7,10.0,1.3,5.1,999.9,53.1,34.0,0.0,999.9,0,0,0,0,0,0,644
5,2019,03,29,2019-03-29,52.8,37.8,1020.3,10.0,1.6,5.1,999.9,59.0,37.0,0.0,999.9,0,1,0,0,0,0,563
3,2016,03,09,2016-03-09,57.2,39.4,1019.0,6.6,1.8,5.1,999.9,77.0,44.1,0.0,999.9,0,0,0,0,0,0,660
4,2015,03,26,2015-03-26,46.9,42.5,1014.8,5.0,1.9,8.0,14.0,61.0,34.0,0.05,999.9,0,1,0,0,0,0,525
3,2019,03,20,2019-03-20,44.3,24.1,1028.3,9.9,2.1,8.0,999.9,53.1,35.1,0.0,999.9,0,0,0,0,0,0,584
4,2019,03,14,2019-03-14,47.3,31.7,1022.9,10.0,2.3,7.0,15.9,57.0,32.0,0.0,999.9,0,0,0,0,0,0,611
4,2018,03,29,2018-03-29,50.8,44.8,1016.2,6.2,2.4,8.0,999.9,53.1,37.9,0.03,999.9,0,1,0,0,0,0,613
7,2015,03,01,2015-03-01,27.2,7.0,1037.6,7.3,2.5,7.0,17.1,30.9,24.1,0.0,11.0,1,0,1,0,0,0,693
2,2019,03,19,2019-03-19,41.6,15.5,1028.6,10.0,2.5,8.0,999.9,51.1,32.0,0.0,999.9,0,0,0,0,0,0,565
3,2016,03,16,2016-03-16,54.5,43.0,1009.7,9.6,2.6,7.0,999.9,64.9,44.1,0.0,999.9,0,1,0,0,0,0,629
1,2017,03,06,2017-03-06,33.5,5.8,1032.9,10.0,2.6,6.0,999.9,45.0,14.0,0.0,999.9,0,0,0,0,0,0,618
6,2019,03,30,2019-03-30,58.8,43.2,1017.0,10.0,2.6,6.0,999.9,70.0,48.9,0.0,999.9,0,0,0,0,0,0,516
7,2016,03,06,2016-03-06,37.3,14.5,1024.1,10.0,2.7,7.0,999.9,44.1,28.0,0.0,999.9,0,0,0,0,0,0,500
1,2019,03,18,2019-03-18,38.3,11.2,1024.4,10.0,3.0,7.0,999.9,46.0,32.0,0.0,999.9,0,0,0,0,0,0,575
3,2014,03,05,2014-03-05,31.3,6.0,1024.3,10.0,3.2,8.9,14.0,37.0,28.0,0.0,5.1,0,0,0,0,0,0,491
5,2016,03,25,2016-03-25,57.7,47.3,1008.0,7.2,3.2,7.0,14.0,72.0,44.1,0.0,999.9,0,1,0,0,0,0,546
2,2018,03,27,2018-03-27,39.8,21.8,1034.0,10.0,3.2,7.0,999.9,50.0,34.0,0.0,999.9,0,0,0,0,0,0,627
2,2015,03,10,2015-03-10,47.2,30.1,1024.6,8.5,3.3,7.0,14.0,54.0,39.0,0.13,13.0,0,1,0,0,0,0,584
3,2014,03,12,2014-03-12,52.5,38.4,997.5,7.9,3.3,7.0,17.1,66.0,45.0,0.0,999.9,0,1,0,0,0,0,515
5,2018,03,30,2018-03-30,52.5,46.3,1007.4,6.0,3.3,9.9,18.1,62.1,48.0,0.03,999.9,0,1,0,0,0,0,580
2,2016,03,08,2016-03-08,55.1,34.3,1019.3,9.2,3.3,9.9,15.9,66.9,36.0,0.0,999.9,0,0,0,0,0,0,632
1,2019,03,25,2019-03-25,52.5,25.3,1017.2,10.0,3.4,8.0,999.9,60.1,37.9,0.0,999.9,0,0,0,0,0,0,526
7,2014,03,02,2014-03-02,36.9,17.9,1018.5,9.8,3.4,8.0,999.9,39.9,35.1,0.0,5.9,0,0,0,0,0,0,344
6,2014,03,01,2014-03-01,27.2,5.8,1027.7,10.0,3.4,7.0,14.0,37.0,9.0,0.0,5.9,0,0,0,0,0,0,497
3,2019,03,13,2019-03-13,38.6,18.7,1026.7,9.8,3.5,12.0,19.0,46.9,33.1,0.0,999.9,0,0,0,0,0,0,562
2,2017,03,21,2017-03-21,48.5,24.2,1012.9,10.0,3.5,8.0,15.0,59.0,33.1,0.0,999.9,0,0,0,0,0,0,636
3,2015,03,25,2015-03-25,39.9,20.1,1028.0,9.7,3.5,9.9,15.9,48.9,26.1,0.0,999.9,0,1,0,0,0,0,538
3,2018,03,28,2018-03-28,43.9,33.7,1019.0,8.4,3.6,7.0,15.0,52.0,34.0,0.04,999.9,0,1,0,0,0,0,629
7,2016,03,13,2016-03-13,56.7,33.1,1016.7,10.0,3.7,8.0,19.0,62.1,39.9,0.0,999.9,0,0,0,0,0,0,435
6,2013,03,30,2013-03-30,48.0,24.5,1019.9,10.0,3.8,8.0,999.9,59.0,39.9,0.0,999.9,0,0,0,0,0,0,513
2,2017,03,07,2017-03-07,45.6,37.1,1026.2,8.7,3.8,7.0,15.0,52.0,26.1,0.0,999.9,0,1,0,0,0,0,637
7,2015,03,08,2015-03-08,41.4,21.3,1017.6,9.8,4.0,11.1,19.0,48.9,37.0,0.0,18.1,0,0,0,0,0,0,464
6,2015,03,14,2015-03-14,44.0,37.5,1021.2,6.4,4.0,9.9,19.0,51.1,30.9,0.23,2.0,0,1,0,0,0,0,507
6,2016,03,19,2016-03-19,42.3,16.3,1017.6,10.0,4.1,8.0,15.0,57.0,36.0,0.0,999.9,0,0,0,0,0,0,540
2,2014,03,25,2014-03-25,32.4,7.4,1018.7,10.0,4.1,9.9,15.9,39.0,21.0,0.0,999.9,0,0,0,0,0,0,474
7,2013,03,10,2013-03-10,41.8,28.6,1027.2,10.0,4.1,7.0,999.9,51.1,36.0,0.0,2.0,0,0,0,0,0,0,415
1,2017,03,13,2017-03-13,26.0,3.9,1030.4,10.0,4.2,9.9,17.1,36.0,19.9,0.0,999.9,0,0,0,0,0,0,792
4,2018,03,01,2018-03-01,55.6,37.8,1009.9,10.0,4.2,8.0,999.9,61.0,42.1,0.0,999.9,0,0,0,0,0,0,619
7,2016,03,27,2016-03-27,45.7,34.5,1027.8,10.0,4.2,8.0,999.9,55.0,37.9,0.0,999.9,0,0,0,0,0,0,459
2,2018,03,06,2018-03-06,38.6,24.1,1016.9,10.0,4.2,11.1,15.9,46.9,32.0,0.0,999.9,0,0,0,0,0,0,676
5,2015,03,27,2015-03-27,43.9,36.6,1006.0,9.1,4.2,12.0,20.0,62.1,39.0,0.59,999.9,0,1,0,0,0,0,532
2,2015,03,24,2015-03-24,33.8,5.9,1026.0,10.0,4.2,9.9,999.9,45.0,23.0,0.0,999.9,0,0,0,0,0,0,601
1,2015,03,09,2015-03-09,46.6,23.0,1020.7,9.8,4.2,7.0,15.0,54.0,37.0,0.01,16.1,0,1,0,0,0,0,661
5,2017,03,24,2017-03-24,43.3,20.2,1028.8,10.0,4.2,8.0,18.1,57.0,23.0,0.0,999.9,0,0,0,0,0,0,654
1,2017,03,27,2017-03-27,42.5,40.0,1019.6,4.0,4.3,8.9,15.0,53.1,37.0,0.01,999.9,1,1,0,0,0,0,629
1,2018,03,19,2018-03-19,39.4,10.8,1012.9,10.0,4.3,11.1,15.0,46.9,28.0,0.0,999.9,0,0,0,0,0,0,686
1,2017,03,20,2017-03-20,41.5,13.9,1019.2,10.0,4.3,8.9,15.0,52.0,33.1,0.0,3.1,0,0,0,0,0,0,750
6,2016,03,12,2016-03-12,50.1,29.6,1024.8,10.0,4.4,8.0,999.9,68.0,39.9,0.0,999.9,0,0,0,0,0,0,625
2,2014,03,04,2014-03-04,20.1,-0.1,1027.2,10.0,4.4,8.0,999.9,32.0,12.9,0.0,5.1,0,0,0,0,0,0,532
7,2019,03,31,2019-03-31,54.7,42.1,1007.6,9.3,4.4,9.9,25.1,70.0,46.0,0.0,999.9,0,1,0,0,0,0,450
4,2016,03,17,2016-03-17,52.0,38.3,1010.0,9.8,4.4,8.9,22.0,64.9,45.0,0.02,999.9,0,0,0,0,0,0,612
4,2016,03,10,2016-03-10,70.5,43.2,1014.8,9.9,4.4,8.0,15.0,78.1,64.0,0.0,999.9,0,0,0,0,0,0,629
3,2015,03,11,2015-03-11,48.8,39.6,1014.8,6.5,4.5,9.9,19.0,59.0,39.0,0.47,11.0,0,1,0,0,0,0,565
3,2017,03,01,2017-03-01,58.6,53.5,1007.5,8.6,4.5,8.9,19.0,70.0,46.9,0.0,999.9,0,1,0,0,0,0,571
7,2019,03,24,2019-03-24,47.3,11.8,1020.1,10.0,4.5,7.0,15.9,60.1,35.1,0.0,999.9,0,0,0,0,0,0,466
