day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,NUM_COLLISIONS,Driver_Inattention,Following_Too_Close,Traffic_Control_Disregarded,Unsafe_Speed,Pavement_Slippery,Alcohol_Involvement,Reaction_Uninvolved_Vehicle,View_Obstructed,Outside_Car_Distraction,Pedestrian_Bicyclist_Confusion,Aggressive_Driving_Rage,Obstruction_Debris,Glare,Pavement_Defective,Animals_Action,Driverless_Runaway_Vehicle,Lighting_Defects,Tinted_Windows,Windshield_Inadequate
5,2014,12,19,19/12/2014,36.2,21.6,1016.5,10,6.4,9.9,17.1,42.1,32,0,0,0,0,0,134,91,0,7,1,0,8,3,4,7,0,3,0,6,3,1,0,0,0,0
2,2015,5,5,05/05/2015,73.7,48.8,1021.5,10,4.6,9.9,18.1,84.9,57,0,0,0,0,0,148,106,0,10,0,0,5,1,2,15,0,4,1,0,2,2,0,0,0,0
2,2015,9,22,22/09/2015,66.8,47.6,1024.2,10,6.4,9.9,15,73,59,0,0,0,0,0,144,116,0,5,1,0,1,1,3,10,0,4,1,1,0,1,0,0,0,0
1,2013,11,11,11/11/2013,48.2,25,1019.3,10,6.5,11.1,24.1,61,43,0,0,0,0,0,90,61,0,5,0,0,3,0,1,15,0,0,2,1,1,1,0,0,0,0
4,2014,11,20,20/11/2014,38.2,16.3,1014.6,10,5.7,11.1,22.9,45,21.9,0,0,0,0,0,125,81,0,16,5,0,4,3,0,6,0,3,4,1,1,1,0,0,0,0
5,2015,4,24,24/04/2015,43.5,17.9,1010.8,10,7.3,11.1,22,52,39,0,0,0,0,0,125,92,0,7,0,0,8,2,1,12,0,0,0,1,0,2,0,0,0,0
6,2016,1,2,02/01/2016,35.8,17.7,1016.9,10,6,12,18.1,42.1,32,0,0,0,0,0,91,64,0,10,2,0,3,1,1,4,0,3,0,0,1,2,0,0,0,0
5,2013,3,22,22/03/2013,34,13.9,1007.8,10,7.5,12,22,41,28,0,0,0,0,0,119,82,0,12,0,0,5,0,2,12,0,2,0,0,3,1,0,0,0,0
4,2013,11,14,14/11/2013,40.7,15.2,1023.6,10,6.4,13,27,52,33.1,0,0,0,0,0,95,62,0,8,1,0,3,3,3,4,0,3,2,2,1,3,0,0,0,0
4,2014,3,27,27/03/2014,30.5,6.5,1026.3,10,6.7,15.9,26,44.1,21.9,0,0,0,0,0,93,66,0,5,0,0,5,2,3,4,0,3,1,2,1,1,0,0,0,0
3,2014,3,26,26/03/2014,33.1,9.4,1011.4,10,10.4,18.1,28.9,39,26.1,0,0,0,0,0,92,68,0,5,1,0,3,3,2,4,0,2,1,1,1,1,0,0,0,0
4,2014,9,4,04/09/2014,77.9,56.9,1020.6,10,1.3,5.1,0,87.1,69.1,0,0,0,0,0,155,107,0,14,1,0,9,2,3,15,1,2,0,0,1,0,0,0,0,0
2,2015,11,3,03/11/2015,60.6,42.6,1021,10,1.6,5.1,0,72,48,0,0,0,0,0,148,113,0,11,0,0,2,3,3,6,1,1,3,3,2,0,0,0,0,0
6,2014,7,26,26/07/2014,73.9,59.9,1015.1,10,3.6,6,15,82,66,0,0,0,0,0,107,70,0,8,3,0,7,1,1,9,1,2,0,0,4,1,0,0,0,0
6,2014,7,19,19/07/2014,72.2,51.3,1023.7,10,4.5,6,0,75.9,68.5,0,0,0,0,0,101,71,0,8,0,0,10,3,0,5,1,0,2,0,0,1,0,0,0,0
2,2013,10,1,01/10/2013,68.2,52.1,1014.9,10,2.3,7,0,82,55.9,0,0,0,0,0,86,62,0,5,0,0,1,2,1,6,1,3,0,4,0,1,0,0,0,0
4,2013,9,26,26/09/2013,63,52.3,1015.5,10,3.1,8,0,73,52,0,0,0,0,0,92,60,0,5,0,0,7,1,0,11,1,2,1,1,1,2,0,0,0,0
5,2013,11,15,15/11/2013,50,20.2,1022.7,10,4,8,15.9,57,33.1,0,0,0,0,0,105,72,0,8,0,0,4,0,2,13,1,4,0,0,0,0,0,1,0,0
5,2014,7,18,18/07/2014,73.4,52.8,1021.6,10,3.6,8,0,81,64,0,0,0,0,0,130,92,0,8,1,0,7,1,4,11,1,3,0,1,1,0,0,0,0,0
1,2014,4,28,28/04/2014,54.5,32.5,1018.5,10,3.6,8.9,0,66.9,45,0,0,0,0,0,106,78,0,5,1,0,2,0,1,13,1,2,1,1,1,0,0,0,0,0
6,2015,5,2,02/05/2015,55.1,40.1,1015,10,2.5,9.9,19,73.9,48,0,0,0,0,0,137,101,0,11,0,0,7,0,1,5,1,6,3,2,0,0,0,0,0,0
3,2015,5,13,13/05/2015,64.5,39.8,1016.1,10,6.7,9.9,22,86,57.9,0,0,0,0,0,147,110,0,10,1,0,3,2,3,10,1,1,1,2,3,0,0,0,0,0
1,2013,1,7,07/01/2013,40.9,23.8,1022.6,10,5.7,11.1,17.1,45,37,0,0,0,0,0,104,66,0,10,1,0,1,1,3,5,1,3,5,6,2,0,0,0,0,0
6,2014,3,22,22/03/2014,49.9,25.2,1012.5,10,5.6,11.1,22,63,39,0,0,0,0,0,98,70,0,7,0,0,9,1,2,4,1,1,1,1,1,0,0,0,0,0
1,2014,5,19,19/05/2014,60.3,32.4,1020.9,10,4.3,11.1,15.9,72,48.9,0,0,0,0,0,115,74,0,10,2,0,5,2,2,12,1,2,1,2,2,0,0,0,0,0
4,2015,9,24,24/09/2015,69.7,51.9,1024.8,10,3,8,14,82,59,0,0,0,0,0,145,101,3,11,1,0,3,4,1,12,0,2,0,5,0,0,0,0,0,2
6,2013,11,9,09/11/2013,43.7,24.2,1023,10,4.8,8.9,15.9,50,37.9,0,0,0,0,0,98,67,1,13,0,0,6,0,2,5,0,1,1,1,0,0,0,0,0,1
4,2015,5,7,07/05/2015,66.2,43.2,1022.7,10,1.7,6,14,80.1,55.9,0,0,0,0,0,130,94,1,8,0,0,1,0,5,10,0,5,3,2,1,0,0,0,0,0
3,2018,4,11,11/04/2018,44.2,20.3,1021.3,10,3.4,6,15,51.1,37.9,0,0,0,0,0,280,163,63,14,12,0,3,10,6,3,2,0,1,1,2,0,0,0,0,0
2,2019,6,4,04/06/2019,62.4,39.3,1018.2,10,2.7,6.8,14,70,54,0,0,0,1,0,280,174,56,5,4,0,2,11,7,2,6,4,3,3,2,1,0,0,0,0
2,2014,7,1,01/07/2014,79.1,66.8,1012.6,10,3.9,7,14,89.1,69.1,0,0,0,0,0,119,78,1,8,2,0,8,0,2,17,0,1,1,1,0,0,0,0,0,0
5,2014,8,29,29/08/2014,69.6,48.9,1020.4,10,2.8,7,17.1,82,61,0,0,0,0,0,113,80,2,3,1,0,10,1,0,13,1,1,0,1,0,0,0,0,0,0
5,2013,10,25,25/10/2013,46.3,27.4,1018.7,10,4.3,7,18.1,54,39.9,0,0,0,0,0,125,95,1,5,0,0,6,0,4,7,0,1,0,4,1,1,0,0,0,0
3,2015,8,5,05/08/2015,79.3,55.3,1012.2,10,2.6,7,14,89.1,69.1,0,0,0,0,0,128,105,1,8,0,0,1,3,0,7,0,1,2,0,0,0,0,0,0,0
1,2016,9,26,26/09/2016,63.1,44.4,1021,10,3.2,7,17.1,73.9,54,0,0,0,0,0,276,140,71,10,12,0,6,13,4,1,5,1,3,8,1,0,0,1,0,0
5,2017,12,8,08/12/2017,37.1,18.6,1017.3,10,3.7,7,14,44.1,34,0,0,0,0,0,275,149,67,7,11,0,9,13,8,2,1,1,3,1,0,3,0,0,0,0
7,2019,3,24,24/03/2019,47.3,11.8,1020.1,10,4.5,7,15.9,60.1,35.1,0,0,0,0,0,252,152,53,8,9,0,8,10,2,0,3,3,2,0,1,1,0,0,0,0
4,2019,9,19,19/09/2019,60.6,38,1026.8,10,3.4,7,15,70,52,0,0,0,0,0,284,170,71,4,7,0,4,5,7,1,3,6,2,2,0,2,0,0,0,0
2,2017,11,21,21/11/2017,48,28.3,1018.9,10,4,7,20,57.9,36,0,0,0,0,0,365,223,90,10,7,0,2,17,6,0,3,1,1,2,2,1,0,0,0,0
2,2015,1,20,20/01/2015,37.5,20.2,1012.3,10,5.1,8,17.1,42.1,34,0,0,0,0,0,92,71,3,8,2,0,0,1,0,5,0,1,0,1,0,0,0,0,0,0
1,2015,8,10,10/08/2015,74.9,60,1017,10,3.6,8,15,84.9,68,0,0,0,0,0,102,82,1,9,0,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0
1,2013,10,28,28/10/2013,51.5,29.6,1021.8,10,3.7,8,17.1,61,43,0,0,0,0,0,122,88,1,13,0,0,6,1,2,7,0,0,1,3,0,0,0,0,0,0
4,2014,9,11,11/09/2014,73.9,63.5,1013.1,10,4,8,17.1,82.9,63,0,0,0,0,0,127,96,1,11,1,0,1,2,6,5,0,2,1,0,1,0,0,0,0,0
7,2019,3,17,17/03/2019,39.1,12.2,1021,10,5.7,8,19,57.9,34,0,0,0,0,0,190,112,33,9,14,0,8,5,3,1,1,1,1,1,0,1,0,0,0,0
6,2017,11,25,25/11/2017,48.7,30.4,1009.5,10,4.2,8,22,57,35.1,0,0,0,0,0,220,119,45,7,13,0,11,11,3,1,3,1,1,2,1,2,0,0,0,0
4,2019,4,11,11/04/2019,46,20.7,1022.1,10,3.6,8,15,60.1,39.9,0,0,0,0,0,238,122,63,8,8,0,5,12,7,2,5,5,1,0,0,0,0,0,0,0
7,2017,8,27,27/08/2017,69.2,48.7,1024.4,10,3.9,8,15,78.1,62.1,0,0,0,0,0,241,127,47,10,14,0,12,12,2,4,8,2,2,1,0,0,0,0,0,0
7,2016,11,27,27/11/2016,43.5,29.9,1018.8,10,4,8,15,50,39,0,0,0,0,0,211,128,40,9,5,0,7,7,3,2,4,2,0,1,2,0,0,0,1,0
7,2017,4,9,09/04/2017,53.2,22.7,1019.1,10,4.3,8,15.9,66.9,39.9,0,0,0,0,0,254,135,60,15,11,0,15,4,5,1,4,3,0,0,1,0,0,0,0,0
6,2017,2,18,18/02/2017,45.7,21.7,1009.3,10,4.2,8,17.1,63,26.1,0,0,0,0,0,291,144,70,13,14,0,10,24,2,1,3,6,1,1,2,0,0,0,0,0
6,2017,10,28,28/10/2017,60.7,47.4,1016.6,10,3.8,8,14,69.1,46.9,0,0,0,0,0,287,149,67,14,17,0,15,18,2,1,0,2,1,1,0,0,0,0,0,0
3,2016,12,28,28/12/2016,39.7,24.4,1017.2,10,5.2,8,17.1,60.1,36,0,0,0,0,0,251,150,62,10,6,0,5,9,5,0,2,1,1,0,0,0,0,0,0,0
1,2017,7,17,17/07/2017,78.2,66.8,1016.6,10,2.1,8,15,87.1,68,0,0,0,0,0,267,153,63,9,10,0,5,9,8,1,1,4,0,1,1,1,0,0,1,0
2,2017,11,28,28/11/2017,43.3,28.3,1027.5,10,3.9,8,14,53.1,36,0,0,0,0,0,294,166,69,11,13,0,8,9,6,2,4,3,1,2,0,0,0,0,0,0
3,2019,9,18,18/09/2019,64,49.7,1022.9,10,4.6,8,15,75.9,60.1,0,0,0,0,0,294,170,67,12,5,0,3,16,6,0,4,4,3,1,2,1,0,0,0,0
5,2019,8,30,30/08/2019,75.5,56.5,1015.9,10,3.7,8,18.1,86,64.9,0,0,0,0,0,307,193,66,8,9,0,6,10,10,1,1,2,1,0,0,0,0,0,0,0
5,2017,5,12,12/05/2017,54.1,42.1,1017.4,10,3.5,8,15,64.9,48,0,0,0,0,0,391,198,106,14,12,0,9,22,10,1,11,1,2,3,2,0,0,0,0,0
1,2014,5,26,26/05/2014,74.7,48,1016,10,3.7,8.9,18.1,86,55,0,0,0,0,0,89,45,1,15,3,0,10,2,0,9,0,3,1,0,0,0,0,0,0,0
6,2014,8,16,16/08/2014,70.3,50.5,1015,10,3.4,8.9,15.9,78.1,61,0,0,0,0,0,98,62,2,14,1,0,8,0,2,5,0,1,1,1,0,1,0,0,0,0
5,2014,4,18,18/04/2014,41.4,28.1,1032.9,10,5.1,8.9,15,48.9,36,0,0,0,0,0,101,67,3,11,0,0,10,0,2,7,0,1,0,0,0,0,0,0,0,0
3,2014,5,7,07/05/2014,59.1,28.5,1021,10,3.2,8.9,17.1,71.1,50,0,0,0,0,0,104,68,2,7,1,0,3,2,3,6,0,3,3,3,2,0,0,1,0,0
7,2014,5,18,18/05/2014,60,36.4,1020.5,10,4.3,8.9,15.9,70,51.1,0,0,0,0,0,102,69,1,8,2,0,13,1,1,5,0,1,0,0,1,0,0,0,0,0
4,2014,8,7,07/08/2014,74.4,52.5,1013.1,10,3.6,8.9,19,82.9,66,0,0,0,0,0,107,80,1,9,1,0,0,1,2,7,0,1,4,1,0,0,0,0,0,0
4,2013,10,24,24/10/2013,47.4,29.5,1010.9,10,6,8.9,18.1,54,42.1,0,0,0,0,0,126,86,1,13,0,0,5,3,3,8,0,0,0,4,2,1,0,0,0,0
4,2016,1,21,21/01/2016,30.9,12.5,1019.7,10,5,8.9,19,37,26.1,0,0,0,0,0,148,108,1,12,2,0,4,2,3,10,0,3,0,2,1,0,0,0,0,0
4,2015,5,14,14/05/2015,60,32.8,1026.9,10,3.5,8.9,15.9,73,50,0,0,0,0,0,149,110,2,11,1,0,5,1,2,8,0,2,2,1,3,1,0,0,0,0
5,2015,9,25,25/09/2015,69,52.3,1027.6,10,5.5,8.9,15.9,82,60.1,0,0,0,0,0,157,111,1,12,0,0,7,2,0,12,0,7,3,0,2,0,0,0,0,0
6,2016,9,3,03/09/2016,71.2,56.8,1021,10,5.9,8.9,20,81,66,0,0,0,0,0,217,119,27,17,9,0,15,7,6,3,8,6,0,0,0,0,0,0,0,0
5,2015,5,29,29/05/2015,73.6,53.9,1024.4,10,4.5,8.9,17.1,84.9,64.9,0,0,0,0,0,170,126,2,12,1,0,4,5,4,8,0,3,1,1,3,0,0,0,0,0
7,2019,7,21,21/07/2019,88.7,73.6,1008.7,10,3.7,8.9,15.9,95,82,0,0,0,0,0,219,129,50,8,8,0,9,3,4,2,2,1,2,1,0,0,0,0,0,0
7,2019,9,1,01/09/2019,71,54.2,1026.2,10,4.9,8.9,15.9,81,63,0,0,0,0,0,248,137,51,10,12,0,13,7,4,3,5,0,2,0,3,1,0,0,0,0
7,2018,4,22,22/04/2018,54.5,17.7,1028.1,10,4.2,8.9,17.1,66.9,39,0,0,0,0,0,290,142,81,13,14,0,10,11,2,4,6,2,2,1,1,1,0,0,0,0
7,2017,4,2,02/04/2017,49.8,29.8,1018.2,10,4.8,8.9,15.9,63,37,0,0,0,0,0,248,145,48,5,16,0,10,8,3,1,2,2,0,3,3,2,0,0,0,0
7,2019,7,14,14/07/2019,82,61.5,1013,10,3.8,8.9,15.9,89.1,70,0,0,0,0,0,257,146,46,11,11,0,18,13,2,2,3,1,0,2,0,2,0,0,0,0
5,2017,9,22,22/09/2017,74.3,54,1015.6,10,5.9,8.9,20,82,66,0,0,0,0,0,285,152,72,12,13,0,14,8,4,3,3,1,1,0,0,2,0,0,0,0
6,2017,9,9,09/09/2017,62,48.3,1023.6,10,4.2,8.9,15,71.1,55,0,0,0,0,0,291,152,74,18,11,0,7,9,1,3,10,2,3,0,0,1,0,0,0,0
6,2017,11,4,04/11/2017,51.5,35.5,1025.4,10,5.1,8.9,17.1,57.9,46,0,0,0,0,0,298,155,63,14,17,0,20,13,0,1,7,5,0,2,0,1,0,0,0,0
6,2017,9,23,23/09/2017,76.7,52.8,1016.1,10,5.2,8.9,15.9,87.1,66,0,0,0,0,0,321,161,71,16,17,0,11,11,6,2,12,8,1,1,3,1,0,0,0,0
1,2016,11,14,14/11/2016,53.6,20.8,1017,10,4,8.9,17.1,62.1,41,0,0,0,0,0,297,162,66,15,16,0,4,13,5,1,5,4,4,0,1,1,0,0,0,0
3,2018,2,28,28/02/2018,49.7,28.3,1018.8,10,4.7,8.9,22.9,61,39,0,0,0,0,0,328,174,86,12,10,0,6,15,8,2,2,5,0,6,1,0,0,1,0,0
3,2019,9,11,11/09/2019,76.1,66.2,1021.3,10,4.6,8.9,15.9,88,66,0,0,0,0,0,309,182,73,11,8,0,3,15,7,2,1,1,2,1,1,1,0,1,0,0
5,2017,6,30,30/06/2017,79.3,64.8,1015.2,10,4.9,8.9,17.1,88,73,0,0,0,0,0,352,183,103,13,13,0,5,17,8,2,4,1,1,0,1,1,0,0,0,0
7,2013,4,28,28/04/2013,58.9,31.1,1025.2,10,3.5,9.9,18.1,69.1,51.1,0,0,0,0,0,77,50,1,7,0,0,7,0,1,7,0,3,0,1,0,0,0,0,0,0
2,2013,4,16,16/04/2013,53.9,43.9,1026.2,10,5.6,9.9,22.9,63,46.9,0,0,0,0,0,78,55,1,5,0,0,6,1,1,7,0,1,0,0,1,0,0,0,0,0
7,2015,4,19,19/04/2015,58.7,27.8,1021.4,10,7.1,9.9,19,80.1,50,0,0,0,0,0,102,55,2,13,1,0,8,0,2,12,0,6,1,1,0,1,0,0,0,0
5,2013,2,22,22/02/2013,30,17.2,1026.7,10,6.4,9.9,21,37.9,25,0,0,0,0,0,75,61,1,3,0,0,0,1,0,6,0,1,0,0,1,1,0,0,0,0
7,2016,1,3,03/01/2016,38.4,20,1011.7,10,6.4,9.9,21,45,32,0,0,0,0,0,105,67,5,6,1,0,7,1,2,8,0,1,3,3,1,0,0,0,0,0
5,2013,9,6,06/09/2013,64.7,39.9,1022.4,10,4.2,9.9,17.1,80.1,57,0,0,0,0,0,107,75,1,10,0,0,2,0,2,11,0,3,1,2,0,0,0,0,0,0
5,2013,4,5,05/04/2013,49,22.3,1012.9,10,4.7,9.9,20,64,41,0,0,0,0,0,119,75,1,8,1,0,2,2,6,13,1,4,1,2,2,0,0,1,0,0
6,2015,5,23,23/05/2015,59.3,28.3,1025.9,10,4.6,9.9,20,73.9,48.9,0,0,0,0,0,141,91,2,13,1,0,14,1,1,9,0,1,5,2,1,0,0,0,0,0
6,2016,2,20,20/02/2016,47.7,29.1,1015.3,10,6,9.9,21,61,36,0,0,0,0,0,137,96,2,10,4,0,10,2,3,5,0,3,0,0,2,0,0,0,0,0
1,2019,10,14,14/10/2019,63.7,49.2,1014.9,10,2.5,9.9,15,72,53.1,0,0,0,0,0,179,105,32,8,7,0,3,8,5,2,4,1,0,2,1,1,0,0,0,0
7,2015,10,18,18/10/2015,43.5,21.2,1024.4,10,5,9.9,20,55.9,37.9,0,0,0,0,0,150,110,2,11,1,0,10,2,3,4,0,4,1,1,1,0,0,0,0,0
6,2016,4,16,16/04/2016,53.2,25.6,1030,10,4.5,9.9,17.1,68,42.1,0,0,0,0,0,274,114,65,17,20,0,10,12,5,4,14,5,0,4,2,1,0,0,1,0
3,2016,3,23,23/03/2016,57,30,1014.3,10,5.9,9.9,22,71.1,48,0,0,0,0,0,249,114,61,15,7,0,10,6,4,3,8,9,2,4,3,2,0,0,1,0
7,2018,5,6,06/05/2018,63.8,47.2,1015.5,10,3.9,9.9,19,75.9,59,0,0,0,1,0,233,128,54,13,9,0,11,7,3,2,1,2,1,0,0,2,0,0,0,0
4,2016,4,14,14/04/2016,50.5,27.2,1026.9,10,4.9,9.9,17.1,62.1,43,0,0,0,0,0,261,130,71,10,10,0,5,8,2,2,4,5,2,7,2,2,0,1,0,0
1,2019,9,30,30/09/2019,65.3,48.5,1026,10,6.1,9.9,18.1,80.1,60.1,0,0,0,0,0,212,136,42,12,4,0,3,6,4,0,3,2,0,0,0,0,0,0,0,0
2,2017,4,11,11/04/2017,69.4,47,1019.5,10,5.7,9.9,20,80.1,53.1,0,0,0,0,0,252,137,64,7,9,0,2,18,2,0,4,4,1,2,2,0,0,0,0,0
5,2016,4,15,15/04/2016,51.7,27.9,1029.5,10,3.5,9.9,15,64.9,42.1,0,0,0,0,0,291,143,75,13,16,0,9,12,4,0,7,5,2,3,0,2,0,0,0,0
2,2019,3,26,26/03/2019,42.1,5.1,1022.6,10,6.6,9.9,18.1,55.9,33.1,0,0,0,0,0,268,152,63,12,3,0,6,12,5,2,2,3,4,3,0,1,0,0,0,0
1,2018,3,5,05/03/2018,37,21.5,1017.5,10,6.1,9.9,20,44.1,33.1,0,0,0,0,0,267,157,63,6,5,0,5,15,11,2,0,1,0,2,0,0,0,0,0,0
1,2016,6,13,13/06/2016,64.9,45.7,1009.7,10,7.1,9.9,26,82.9,57,0,0,0,0,0,318,183,63,13,22,0,4,16,5,0,3,3,3,2,0,0,0,1,0,0
3,2017,7,12,12/07/2017,82.3,69.4,1014.4,10,3.6,9.9,20,88,75,0,0,0,0,0,319,201,64,7,10,0,3,17,4,2,8,1,1,0,0,0,0,1,0,0
3,2016,11,23,23/11/2016,38.8,21.8,1024.1,10,5.5,9.9,20,45,35.1,0,0,0,0,0,370,203,93,12,14,0,11,11,5,2,7,5,0,5,0,2,0,0,0,0
3,2013,1,23,23/01/2013,14.4,-5.4,1022.5,10,7.7,11.1,24.1,19.9,10.9,0,0,0,0,0,67,46,1,5,0,0,1,0,0,11,0,2,0,0,1,0,0,0,0,0
7,2013,11,3,03/11/2013,49.6,32.9,1016.2,10,5.3,11.1,17.1,68,41,0,0,0,0,0,78,50,1,10,0,0,8,0,1,5,0,2,0,1,0,0,0,0,0,0
3,2013,5,1,01/05/2013,57,32.7,1029.4,10,4.5,11.1,15.9,69.1,46.9,0,0,0,0,0,109,76,1,7,1,0,2,2,3,8,0,5,3,1,0,0,0,0,0,0
7,2017,1,29,29/01/2017,38.4,18.6,1006,10,5.8,11.1,17.1,43,35.1,0,0,0,0,0,204,104,49,13,6,0,17,7,1,1,2,4,0,0,0,0,0,0,0,0
1,2015,9,21,21/09/2015,65.8,42.9,1021.6,10,7.4,11.1,19,79,59,0,0,0,0,0,150,110,1,12,1,0,2,2,2,11,1,3,3,0,2,0,0,0,0,0
3,2016,1,20,20/01/2016,30.7,13.1,1020.5,10,5.6,11.1,21,37,16,0,0,0,0,0,153,115,1,7,2,0,1,1,6,12,0,3,1,1,0,2,0,1,0,0
5,2015,6,26,26/06/2015,74.4,57.6,1014.6,10,3.9,11.1,18.1,82.9,64.9,0,0,0,0,0,162,120,1,14,0,0,5,1,2,15,1,2,0,1,0,0,0,0,0,0
7,2016,12,4,04/12/2016,42.2,22.7,1022.1,10,5.1,11.1,17.1,46.9,39,0,0,0,0,0,219,128,37,17,10,0,9,4,6,0,4,4,0,0,0,0,0,0,0,0
7,2019,9,29,29/09/2019,74.4,58.8,1021.6,10,4.5,11.1,21,82,64.9,0,0,0,0,0,231,128,60,8,4,0,7,9,3,3,1,5,0,2,0,0,0,0,1,0
6,2017,9,30,30/09/2017,60.2,47.8,1019.1,10,4.1,11.1,20,68,55,0,0,0,0,0,268,131,65,14,16,0,16,13,5,1,6,0,0,1,0,0,0,0,0,0
2,2016,5,10,10/05/2016,57.6,28.8,1022.1,10,4.5,11.1,20,72,50,0,0,0,0,0,246,141,52,5,11,0,6,12,2,3,9,2,2,0,1,0,0,0,0,0
1,2018,9,24,24/09/2018,63,53.9,1029.3,10,5.1,11.1,19,68,57,0,0,0,0,0,245,147,50,13,5,0,2,13,4,1,4,4,0,1,0,0,0,1,0,0
1,2016,10,24,24/10/2016,56.1,40.1,1012.3,10,5.3,11.1,22.9,62.1,45,0,0,0,0,0,269,150,72,10,6,0,7,3,4,2,3,4,3,4,0,1,0,0,0,0
3,2017,4,19,19/04/2017,48.1,38.3,1032,10,6.5,11.1,20,66.9,45,0,0,0,1,0,272,154,69,8,8,0,6,12,3,1,3,5,2,0,0,0,0,0,1,0
4,2017,2,2,02/02/2017,39.5,22.2,1017.4,10,4.7,11.1,21,46.9,33.1,0,0,0,0,0,285,169,56,7,10,0,10,17,6,3,1,5,0,0,0,0,0,1,0,0
3,2017,12,20,20/12/2017,46,24.3,1010.4,10,7.3,11.1,22.9,55,37.9,0,0,0,0,0,320,172,75,22,14,0,7,11,6,2,4,0,4,2,0,0,0,1,0,0
4,2019,4,4,04/04/2019,52.3,14.8,1026.5,10,6.2,11.1,22.9,66.9,41,0,0,0,0,0,327,198,71,13,7,0,7,14,7,1,2,5,1,0,0,1,0,0,0,0
7,2013,4,7,07/04/2013,46.2,31,1022.9,10,5.8,12,22.9,54,39.9,0,0,0,0,0,72,45,1,9,1,0,9,0,2,4,0,1,0,0,0,0,0,0,0,0
7,2013,3,24,24/03/2013,39.1,18.2,1011.1,10,5.7,12,18.1,46.9,33.1,0,0,0,0,0,75,47,1,6,0,0,9,0,2,2,0,5,0,0,1,2,0,0,0,0
4,2013,4,4,04/04/2013,39.9,16.4,1025.2,10,6.1,12,25.1,53.1,33.1,0,0,0,0,0,93,67,1,4,0,0,0,2,2,8,0,1,1,4,3,0,0,0,0,0
7,2014,12,14,14/12/2014,41,28.3,1012.2,10,5.9,12,18.1,46,37.9,0,0,0,0,0,103,68,3,8,1,0,10,1,2,8,0,0,0,1,0,1,0,0,0,0
1,2015,4,27,27/04/2015,54.5,29.2,1004.6,10,4.8,12,20,64,46,0,0,0,0,0,129,87,2,10,3,0,6,1,3,13,0,1,1,1,1,0,0,0,0,0
6,2014,12,13,13/12/2014,37.5,23.7,1014.5,10,8.2,12,21,44.1,32,0,0,0,0,0,129,87,1,11,0,0,9,0,1,9,1,5,2,3,0,0,0,0,0,0
7,2017,2,19,19/02/2017,59.9,32.1,1007.5,10,5.9,12,20,64.9,54,0,0,0,0,0,189,97,46,10,7,0,8,5,4,2,2,5,2,0,0,1,0,0,0,0
1,2013,11,4,04/11/2013,39.4,15.9,1034.4,10,5.7,12,20,55,35.1,0,0,0,0,0,133,99,1,8,0,0,4,0,5,8,0,3,0,5,0,0,0,0,0,0
6,2015,11,14,14/11/2015,46.4,23.3,1014.7,10,8,12,27,57.9,43,0,0,0,0,0,152,103,1,15,2,0,11,1,3,10,0,2,0,3,1,0,0,0,0,0
5,2014,9,19,19/09/2014,61.6,44.5,1024.4,10,6.6,12,18.1,75.9,54,0,0,0,0,0,147,107,2,6,2,0,8,0,7,8,0,2,2,1,1,1,0,0,0,0
2,2015,11,17,17/11/2015,47.5,29,1031.2,10,6.4,12,18.1,66.9,39.9,0,0,0,0,0,154,110,1,9,0,0,4,2,0,17,0,5,0,6,0,0,0,0,0,0
6,2018,1,20,20/01/2018,43.3,21.8,1012.5,10,7.7,12,22.9,52,24.1,0,0,0,0,0,241,124,59,3,16,0,8,14,3,2,2,3,1,6,0,0,0,0,0,0
7,2017,3,5,05/03/2017,22.8,-8.1,1035.9,10,6.1,12,22.9,37,14,0,0,0,0,0,244,133,51,14,11,0,15,5,1,1,1,8,1,3,0,0,0,0,0,0
7,2016,11,6,06/11/2016,54.4,37.1,1021.9,10,5.7,12,20,62.1,44.1,0,0,0,0,0,269,142,53,16,12,0,15,10,5,1,6,3,1,1,2,2,0,0,0,0
6,2017,3,4,04/03/2017,25.1,1.8,1031.7,10,8.1,12,27,39,19.9,0,0,0,0,0,243,144,55,12,6,0,8,6,2,2,0,2,0,4,1,1,0,0,0,0
1,2019,8,26,26/08/2019,66.5,53.9,1022.9,10,6.7,12,17.1,77,61,0,0,0,0,0,228,144,40,8,9,0,3,11,8,1,2,0,0,0,2,0,0,0,0,0
4,2017,12,7,07/12/2017,40.8,19.1,1015.5,10,5.8,12,22.9,59,37,0,0,0,0,0,306,169,88,8,9,0,8,8,6,1,2,3,3,1,0,0,0,0,0,0
4,2016,12,22,22/12/2016,41.6,22.7,1017.6,10,4.5,12,21,48.9,30,0,0,0,0,0,308,184,71,12,15,0,6,9,3,3,2,2,0,0,0,1,0,0,0,0
5,2014,3,14,14/03/2014,30.5,5.2,1019.6,10,6.1,13,26,46,18,0,0,0,0,0,81,56,1,4,0,0,1,1,4,9,0,2,2,0,1,0,0,0,0,0
2,2013,3,5,05/03/2013,37.9,20.6,1014.2,10,7.2,13,24.1,48.9,30.9,0,0,0,0,0,88,58,1,6,2,0,5,3,1,5,0,4,2,0,1,0,0,0,0,0
