day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,NUM_COLLISIONS,Driver_Inattention,Following_Too_Close,Traffic_Control_Disregarded,Unsafe_Speed,Pavement_Slippery,Alcohol_Involvement,Reaction_Uninvolved_Vehicle,View_Obstructed,Outside_Car_Distraction,Pedestrian_Bicyclist_Confusion,Aggressive_Driving_Rage,Obstruction_Debris,Glare,Pavement_Defective,Animals_Action,Driverless_Runaway_Vehicle,Lighting_Defects,Tinted_Windows,Windshield_Inadequate
2,2019,11,26,2019-11-26,51.6,36.6,1015.0,9.8,3.8,8.9,14.0,61.0,39.0,0.0,999.9,0,0,0,317,208,66,7,6,0,2,12,7,1,2,2,2,2,0,0,0,0,0,0
3,2016,06,01,2016-06-01,75.3,54.4,1017.5,8.3,4.6,8.9,999.9,84.9,69.1,0.0,999.9,0,0,0,375,208,96,9,7,0,9,15,7,5,9,3,3,1,0,2,1,0,0,0
1,2019,07,01,2019-07-01,74.3,55.2,1012.5,10.0,4.0,8.9,999.9,84.9,64.9,0.06,999.9,0,0,0,347,209,79,15,4,0,2,13,7,2,8,1,2,2,3,0,0,0,0,0
4,2019,09,12,2019-09-12,76.5,68.2,1017.3,8.8,4.0,8.9,17.1,88.0,66.0,0.01,999.9,0,1,0,322,209,54,7,14,10,2,8,2,1,8,5,0,0,1,1,0,0,0,0
5,2019,06,21,2019-06-21,70.9,62.9,1001.1,7.9,4.6,8.9,18.1,78.1,64.9,0.63,999.9,0,1,0,383,211,104,17,7,5,3,13,9,3,4,2,1,0,0,2,2,0,0,0
1,2016,06,06,2016-06-06,72.6,60.1,1004.3,7.5,4.5,8.9,15.0,82.9,64.9,0.91,999.9,0,0,0,365,218,77,13,13,1,8,17,6,1,5,4,1,0,1,0,0,0,0,0
3,2018,10,03,2018-10-03,68.4,61.7,1016.7,9.3,2.8,8.9,21.0,77.0,64.0,0.69,999.9,1,1,0,382,220,96,11,5,4,2,17,9,1,6,3,2,2,4,0,0,0,0,0
7,2014,03,23,2014-03-23,40.9,17.7,1016.2,10.0,5.8,9.9,20.0,63.0,35.1,0.0,999.9,0,0,0,69,36,0,10,1,3,8,0,0,7,0,1,0,1,0,2,0,0,0,0
6,2013,03,16,2013-03-16,37.3,24.1,1009.4,7.8,4.7,9.9,19.0,46.9,32.0,0.0,999.9,1,0,1,81,40,0,14,0,7,9,1,3,4,0,1,0,0,2,0,0,0,0,0
7,2013,04,21,2013-04-21,46.0,20.5,1031.4,10.0,5.5,9.9,19.0,55.0,37.0,0.06,999.9,0,0,0,75,45,1,7,1,0,10,1,1,7,0,1,0,1,0,0,0,0,0,0
7,2014,03,09,2014-03-09,41.4,18.9,1013.9,9.6,5.6,9.9,18.1,57.0,35.1,0.0,3.1,0,0,0,76,45,0,8,0,0,12,2,0,7,0,0,1,1,0,0,0,0,0,0
7,2013,12,08,2013-12-08,31.6,15.6,1033.9,9.0,5.2,9.9,999.9,41.0,28.9,0.14,999.9,0,0,1,83,46,0,8,1,11,8,1,1,7,0,0,0,0,0,0,0,0,0,0
7,2013,01,27,2013-01-27,24.5,7.5,1030.3,10.0,5.6,9.9,15.9,34.0,19.0,0.0,2.0,0,0,0,69,48,0,3,0,2,4,1,0,4,0,1,2,3,0,1,0,0,0,0
7,2013,10,20,2013-10-20,57.4,39.6,1012.6,10.0,5.5,9.9,20.0,64.0,50.0,0.01,999.9,0,0,0,71,48,0,6,0,2,5,1,2,3,0,0,1,2,0,0,0,1,0,0
3,2013,01,02,2013-01-02,27.1,10.5,1016.8,10.0,5.3,9.9,19.0,33.1,21.9,0.0,999.9,0,0,0,80,49,0,10,0,0,6,0,2,10,0,3,0,0,0,0,0,0,0,0
7,2013,04,28,2013-04-28,58.9,31.1,1025.2,10.0,3.5,9.9,18.1,69.1,51.1,0.0,999.9,0,0,0,77,50,1,7,0,0,7,0,1,7,0,3,0,1,0,0,0,0,0,0
4,2015,01,01,2015-01-01,31.4,8.1,1019.6,10.0,5.3,9.9,25.1,39.0,27.0,0.0,999.9,0,0,0,100,52,1,16,1,2,14,2,1,6,0,1,2,1,0,1,0,0,0,0
2,2013,12,17,2013-12-17,27.3,16.0,1020.7,6.1,5.2,9.9,999.9,32.0,24.8,0.01,3.1,1,1,1,167,53,2,11,0,88,2,2,3,4,0,1,0,0,1,0,0,0,0,0
6,2014,04,26,2014-04-26,53.0,42.0,1008.2,8.5,5.0,9.9,18.1,66.9,44.1,0.89,999.9,0,1,0,104,53,1,12,0,11,8,4,2,8,0,4,1,0,0,0,0,0,0,0
7,2014,12,28,2014-12-28,49.4,36.8,1014.8,9.1,5.0,9.9,19.0,55.0,44.1,0.0,999.9,0,1,0,81,54,2,7,0,3,6,0,3,4,0,1,1,0,0,0,0,0,0,0
6,2014,01,11,2014-01-11,47.7,45.2,1014.7,3.1,5.6,9.9,21.0,57.9,30.0,1.4,999.9,1,1,0,91,54,1,4,0,13,7,0,3,3,0,1,2,0,2,0,0,0,0,1
5,2014,12,26,2014-12-26,44.9,27.6,1021.6,10.0,5.6,9.9,15.9,50.0,39.9,0.09,999.9,0,0,0,76,54,0,10,0,0,3,0,0,6,0,1,0,2,0,0,0,0,0,0
6,2014,07,05,2014-07-05,71.4,49.1,1018.5,10.0,6.7,9.9,19.0,81.0,63.0,0.14,999.9,0,0,0,95,54,0,9,1,0,17,0,1,6,0,3,1,1,2,0,0,0,0,0
6,2013,03,02,2013-03-02,36.7,22.8,1007.3,10.0,5.9,9.9,15.9,39.9,34.0,0.0,999.9,0,0,0,83,54,0,9,0,2,6,0,5,5,0,2,0,0,0,0,0,0,0,0
2,2014,03,25,2014-03-25,32.4,7.4,1018.7,10.0,4.1,9.9,15.9,39.0,21.0,0.0,999.9,0,0,0,77,54,0,9,0,0,3,0,2,7,0,1,1,0,0,0,0,0,0,0
2,2013,04,16,2013-04-16,53.9,43.9,1026.2,10.0,5.6,9.9,22.9,63.0,46.9,0.0,999.9,0,0,0,78,55,1,5,0,0,6,1,1,7,0,1,0,0,1,0,0,0,0,0
6,2015,06,13,2015-06-13,81.4,61.3,1012.2,10.0,5.7,9.9,18.1,88.0,73.0,0.0,999.9,0,0,0,85,55,0,10,0,0,9,0,1,5,0,2,1,1,0,0,0,1,0,0
7,2015,01,11,2015-01-11,25.7,3.0,1035.9,10.0,5.5,9.9,20.0,37.0,16.0,0.0,1.2,0,0,0,83,55,0,12,0,0,5,3,0,1,0,5,0,1,0,1,0,0,0,0
7,2015,04,19,2015-04-19,58.7,27.8,1021.4,10.0,7.1,9.9,19.0,80.1,50.0,0.0,999.9,0,0,0,102,55,2,13,1,0,8,0,2,12,0,6,1,1,0,1,0,0,0,0
1,2014,03,10,2014-03-10,42.3,18.9,1009.9,9.7,4.7,9.9,24.1,51.1,35.6,0.0,2.0,0,0,1,81,56,0,9,1,1,0,0,3,9,0,2,0,0,0,0,0,0,0,0
1,2013,02,25,2013-02-25,37.5,22.7,1018.1,10.0,5.0,9.9,22.9,45.0,32.0,0.01,999.9,0,0,0,75,56,1,9,0,0,0,0,2,3,0,2,1,1,0,0,0,0,0,0
7,2013,03,03,2013-03-03,32.6,18.7,1006.2,9.0,6.6,9.9,17.1,39.9,28.9,0.0,999.9,0,0,1,83,56,0,6,2,1,6,2,2,2,0,3,1,2,0,0,0,0,0,0
3,2013,01,09,2013-01-09,43.8,30.8,1026.3,7.8,3.7,9.9,15.9,48.9,39.0,0.0,999.9,0,0,0,79,57,1,5,1,1,3,0,5,4,0,2,0,0,0,0,0,0,0,0
7,2013,09,22,2013-09-22,65.3,53.6,1007.3,8.8,4.6,9.9,18.1,77.0,59.0,1.17,999.9,1,1,0,113,58,0,12,0,14,11,0,6,7,0,2,1,2,0,0,0,0,0,0
6,2013,01,26,2013-01-26,19.9,9.2,1019.8,9.0,5.7,9.9,15.0,26.1,15.1,0.07,999.9,0,0,1,119,58,1,10,1,19,9,0,3,13,0,0,1,4,0,0,0,0,0,0
7,2015,01,25,2015-01-25,37.8,20.0,1004.0,9.9,5.8,9.9,22.9,42.1,33.1,0.06,3.1,0,0,0,93,59,1,10,1,8,6,1,0,4,0,0,0,3,0,0,0,0,0,0
7,2013,05,12,2013-05-12,62.6,45.3,1005.9,9.4,5.4,9.9,24.1,70.0,57.0,0.92,999.9,0,1,0,91,60,1,10,0,2,2,2,3,10,0,1,0,0,0,0,0,0,0,0
1,2014,04,07,2014-04-07,47.2,31.4,1021.2,7.8,4.4,9.9,15.9,61.0,36.0,0.0,999.9,0,1,0,87,60,0,2,0,4,1,1,5,9,0,3,1,0,1,0,0,0,0,0
6,2013,12,07,2013-12-07,38.2,29.1,1024.9,7.8,6.1,9.9,19.0,42.1,35.6,0.83,999.9,0,1,0,99,60,1,9,0,9,6,3,1,9,0,0,1,0,0,0,0,0,0,0
5,2015,01,02,2015-01-02,38.7,16.1,1020.5,10.0,7.0,9.9,20.0,42.1,27.0,0.0,999.9,0,0,0,84,61,1,5,2,1,5,0,2,4,0,2,0,0,0,1,0,0,0,0
7,2013,05,05,2013-05-05,52.1,38.7,1025.0,10.0,5.2,9.9,17.1,63.0,46.9,0.0,999.9,0,0,0,93,61,0,6,1,0,5,4,2,9,0,2,1,1,1,0,0,0,0,0
7,2014,04,06,2014-04-06,45.3,19.9,1020.4,10.0,4.3,9.9,21.0,61.0,36.0,0.0,999.9,0,0,0,92,61,0,10,0,0,5,1,1,9,0,1,2,2,0,0,0,0,0,0
5,2013,02,22,2013-02-22,30.0,17.2,1026.7,10.0,6.4,9.9,21.0,37.9,25.0,0.0,999.9,0,0,0,75,61,1,3,0,0,0,1,0,6,0,1,0,0,1,1,0,0,0,0
1,2014,01,13,2014-01-13,42.7,29.3,1018.0,9.8,4.4,9.9,21.0,54.0,37.0,0.05,999.9,0,0,0,104,62,2,5,1,3,7,2,2,14,1,0,1,3,0,1,0,0,0,0
4,2013,04,11,2013-04-11,56.2,50.1,1013.4,7.4,4.8,9.9,20.0,60.1,48.2,0.49,999.9,0,1,0,95,62,0,7,2,3,0,0,4,14,0,2,1,0,0,0,0,0,0,0
7,2016,01,17,2016-01-17,37.3,23.1,1009.2,8.6,5.8,9.9,15.9,52.0,30.0,0.03,999.9,1,0,1,103,62,0,11,2,5,13,1,1,5,0,1,1,0,0,1,0,0,0,0
3,2014,03,19,2014-03-19,36.9,27.1,1023.5,9.4,6.2,9.9,17.1,44.1,28.0,0.0,999.9,0,1,0,96,63,0,10,0,3,5,2,4,3,0,0,3,2,1,0,0,0,0,0
3,2013,08,07,2013-08-07,73.4,60.5,1019.9,10.0,4.6,9.9,19.0,82.0,64.0,0.0,999.9,0,0,0,94,63,1,8,1,2,5,3,1,6,0,1,2,0,1,0,0,0,0,0
2,2013,08,27,2013-08-27,77.8,66.1,1011.7,9.3,4.9,9.9,15.0,87.1,68.0,0.05,999.9,0,1,0,90,63,0,6,1,4,1,1,2,10,1,1,0,0,0,0,0,0,0,0
5,2014,03,28,2014-03-28,48.0,33.7,1019.9,9.6,5.1,9.9,19.0,61.0,37.9,0.0,999.9,0,1,0,99,63,0,6,1,4,5,2,1,15,0,1,1,0,0,0,0,0,0,0
1,2013,11,18,2013-11-18,60.4,45.5,1005.8,7.9,5.8,9.9,19.0,64.9,51.1,0.25,999.9,0,1,0,100,65,0,5,0,9,5,1,1,10,0,1,0,3,0,0,0,0,0,0
4,2014,06,05,2014-06-05,68.1,60.0,1006.0,6.5,4.5,9.9,17.1,82.0,61.0,0.62,999.9,0,1,0,101,65,0,8,3,9,3,3,1,5,0,2,0,2,0,0,0,0,0,0
2,2013,02,26,2013-02-26,39.9,28.7,1023.4,9.4,5.0,9.9,15.9,44.1,35.1,0.0,999.9,0,0,0,95,65,0,15,0,2,2,0,2,3,0,0,2,1,2,1,0,0,0,0
3,2013,08,14,2013-08-14,68.3,52.3,1010.3,9.6,5.3,9.9,24.1,73.9,61.0,0.84,999.9,0,1,0,104,66,0,15,0,0,4,2,1,7,0,3,1,3,2,0,0,0,0,0
1,2014,03,24,2014-03-24,28.0,2.8,1021.4,10.0,6.3,9.9,18.1,42.1,21.0,0.0,999.9,0,0,0,93,66,0,7,1,1,0,2,5,5,0,3,1,2,0,0,0,0,0,0
7,2015,11,22,2015-11-22,51.2,35.6,1013.5,9.9,5.1,9.9,17.1,55.0,48.0,0.03,999.9,0,1,0,107,66,1,11,0,0,14,2,3,8,0,1,1,0,0,0,0,0,0,0
7,2016,01,03,2016-01-03,38.4,20.0,1011.7,10.0,6.4,9.9,21.0,45.0,32.0,0.0,999.9,0,0,0,105,67,5,6,1,0,7,1,2,8,0,1,3,3,1,0,0,0,0,0
4,2013,11,07,2013-11-07,57.8,51.0,1014.0,9.4,4.8,9.9,21.0,63.0,48.0,0.0,999.9,0,1,0,122,67,1,9,0,21,3,3,1,11,1,2,0,1,2,0,0,0,0,0
1,2013,05,13,2013-05-13,51.7,26.7,1015.4,10.0,6.6,9.9,20.0,59.0,46.0,0.0,999.9,0,0,0,92,68,0,9,0,0,3,2,1,7,0,1,1,0,0,0,0,0,0,0
3,2014,12,17,2014-12-17,47.4,39.7,1010.3,6.7,4.2,9.9,20.0,54.0,37.9,0.22,999.9,0,1,0,102,69,0,5,0,3,5,1,3,10,0,3,1,1,1,0,0,0,0,0
5,2013,01,18,2013-01-18,30.2,12.2,1024.4,10.0,5.7,9.9,20.0,39.9,25.0,0.0,999.9,0,0,0,105,69,0,7,0,3,3,0,4,11,0,3,0,3,0,1,0,1,0,0
1,2014,12,29,2014-12-29,41.4,21.6,1020.3,10.0,4.8,9.9,18.1,54.0,37.9,0.1,999.9,0,0,0,91,69,0,6,0,0,3,0,2,6,0,3,1,0,0,1,0,0,0,0
3,2015,02,25,2015-02-25,27.6,9.5,1010.4,10.0,5.8,9.9,21.0,37.0,19.9,0.0,11.8,0,0,0,114,70,0,7,0,13,5,1,1,7,0,2,1,5,2,0,0,0,0,0
4,2015,03,05,2015-03-05,30.3,27.2,1015.8,2.2,5.4,9.9,15.9,43.0,19.4,0.48,13.0,1,1,1,306,70,0,19,2,191,2,0,5,10,0,2,2,0,3,0,0,0,0,0
1,2013,06,10,2013-06-10,67.7,62.1,1020.0,5.1,4.2,9.9,22.0,75.0,64.0,0.0,999.9,1,1,0,111,70,1,9,0,16,1,0,5,5,0,2,0,0,1,1,0,0,0,0
6,2014,10,25,2014-10-25,58.1,39.2,1008.8,10.0,4.3,9.9,17.1,66.9,50.0,0.0,999.9,0,0,0,99,70,0,6,0,0,8,0,1,6,0,2,0,4,2,0,0,0,0,0
4,2013,08,29,2013-08-29,73.8,67.5,1015.0,6.3,4.0,9.9,999.9,86.0,71.1,0.43,999.9,0,1,0,105,70,0,9,1,3,4,1,1,8,0,5,0,0,3,0,0,0,0,0
3,2013,04,10,2013-04-10,65.1,45.9,1012.4,9.7,4.0,9.9,14.0,75.9,55.0,0.0,999.9,0,1,0,95,70,0,9,0,1,5,2,2,6,0,0,0,0,0,0,0,0,0,0
5,2013,02,15,2013-02-15,43.0,30.7,1015.0,7.8,4.9,9.9,15.9,55.0,37.0,0.0,999.9,0,0,0,109,70,0,8,0,2,5,1,3,7,0,7,3,2,1,0,0,0,0,0
3,2013,05,22,2013-05-22,71.0,63.4,1011.7,6.1,3.7,9.9,20.0,81.0,59.0,0.0,999.9,0,0,0,96,71,0,6,0,1,3,2,2,7,0,2,1,1,0,0,0,0,0,0
5,2014,06,27,2014-06-27,75.1,60.6,1018.1,10.0,3.4,9.9,999.9,82.9,69.1,0.07,999.9,0,0,0,106,71,0,10,0,0,4,5,1,10,0,1,2,1,0,0,0,1,0,0
7,2014,11,23,2014-11-23,47.4,22.2,1021.7,10.0,4.0,9.9,20.0,57.0,28.0,0.0,999.9,0,0,0,111,71,0,12,1,0,7,1,3,7,0,3,2,1,2,1,0,0,0,0
6,2013,07,20,2013-07-20,86.7,70.1,1008.6,6.5,5.6,9.9,19.0,93.0,81.0,0.0,999.9,0,0,0,105,72,1,10,1,2,11,0,1,3,0,1,0,0,2,1,0,0,0,0
1,2014,02,10,2014-02-10,25.1,12.4,1019.4,7.6,5.4,9.9,19.0,30.9,21.0,0.1,7.9,1,0,1,126,72,0,9,0,18,3,1,3,9,0,1,2,4,2,1,0,0,0,1
4,2013,05,16,2013-05-16,69.5,51.0,1007.8,9.9,3.3,9.9,20.0,79.0,62.1,0.0,999.9,0,0,0,99,73,0,6,1,0,4,1,2,6,0,2,2,1,1,0,0,0,0,0
7,2015,09,13,2015-09-13,72.0,62.5,1005.9,8.6,5.2,9.9,22.0,80.1,66.9,0.29,999.9,0,1,0,115,73,1,9,1,5,5,1,2,16,1,0,1,0,0,0,0,0,0,0
6,2014,10,18,2014-10-18,63.8,50.3,1003.1,10.0,4.7,9.9,19.0,71.1,59.0,0.0,999.9,0,0,0,117,75,0,11,1,0,8,1,2,10,0,7,0,0,1,1,0,0,0,0
5,2013,09,06,2013-09-06,64.7,39.9,1022.4,10.0,4.2,9.9,17.1,80.1,57.0,0.0,999.9,0,0,0,107,75,1,10,0,0,2,0,2,11,0,3,1,2,0,0,0,0,0,0
5,2013,04,05,2013-04-05,49.0,22.3,1012.9,10.0,4.7,9.9,20.0,64.0,41.0,0.0,999.9,0,0,0,119,75,1,8,1,0,2,2,6,13,1,4,1,2,2,0,0,1,0,0
4,2014,05,29,2014-05-29,56.3,43.4,1022.2,10.0,4.8,9.9,15.9,66.0,51.1,0.0,999.9,0,0,0,112,75,0,11,2,0,5,1,3,11,0,2,1,0,1,0,0,0,0,0
5,2014,04,11,2014-04-11,62.1,37.1,1015.6,10.0,5.7,9.9,17.1,75.0,42.1,0.0,999.9,0,0,0,99,75,0,9,0,0,1,0,3,8,0,1,1,1,0,0,0,0,0,0
1,2013,09,09,2013-09-09,65.3,45.6,1021.5,10.0,4.9,9.9,15.9,82.9,57.0,0.0,999.9,0,0,0,112,76,0,11,0,0,2,0,2,12,0,4,0,3,0,1,0,1,0,0
1,2015,12,28,2015-12-28,43.6,28.6,1026.3,9.9,7.1,9.9,20.0,61.0,37.9,0.02,999.9,0,1,0,100,77,1,8,0,1,1,0,3,5,0,1,1,0,2,0,0,0,0,0
6,2015,03,14,2015-03-14,44.0,37.5,1021.2,6.4,4.0,9.9,19.0,51.1,30.9,0.23,2.0,0,1,0,131,77,0,15,2,9,10,2,4,6,0,2,0,1,3,0,0,0,0,0
4,2013,09,12,2013-09-12,80.0,69.8,1012.4,6.1,4.6,9.9,21.0,86.0,70.0,0.0,999.9,1,1,0,115,77,1,12,0,4,7,1,3,8,0,0,1,0,1,0,0,0,0,0
3,2013,11,13,2013-11-13,33.1,12.9,1026.6,10.0,5.6,9.9,18.1,39.0,28.9,0.01,999.9,0,0,0,110,78,2,7,0,5,1,1,2,6,0,3,1,4,0,0,0,0,0,0
2,2015,01,06,2015-01-06,21.0,4.8,1026.7,7.3,4.2,9.9,22.0,27.0,19.0,0.0,999.9,0,0,1,273,80,0,20,2,154,2,0,0,11,0,1,1,0,1,0,0,1,0,0
5,2014,08,15,2014-08-15,68.0,48.8,1013.0,10.0,4.8,9.9,17.1,73.9,61.0,0.0,999.9,0,0,0,114,80,0,6,1,0,7,3,2,12,0,2,0,1,0,0,0,0,0,0
3,2016,02,17,2016-02-17,39.1,26.7,1013.0,10.0,6.7,9.9,18.1,54.0,35.1,0.99,999.9,0,0,0,112,80,1,11,0,0,5,1,1,7,0,4,0,0,1,0,0,1,0,0
1,2015,04,13,2015-04-13,57.7,35.7,1025.6,10.0,3.5,9.9,20.0,68.0,43.0,0.0,999.9,0,0,0,114,82,0,12,1,0,1,1,1,13,0,2,1,0,0,0,0,0,0,0
3,2015,03,11,2015-03-11,48.8,39.6,1014.8,6.5,4.5,9.9,19.0,59.0,39.0,0.47,11.0,0,1,0,117,82,0,10,1,5,7,1,2,5,0,0,3,0,1,0,0,0,0,0
7,2015,03,29,2015-03-29,33.4,6.3,1021.9,9.7,5.8,9.9,18.1,46.0,25.0,0.0,999.9,0,0,0,126,82,0,13,1,1,8,0,1,10,0,7,1,2,0,0,0,0,0,0
3,2014,08,13,2014-08-13,72.5,66.3,1006.6,7.5,4.9,9.9,21.0,82.0,68.0,0.7,999.9,0,1,0,121,82,1,4,0,8,4,0,5,11,0,2,1,2,1,0,0,0,0,0
2,2014,04,01,2014-04-01,46.8,26.9,1018.2,10.0,5.0,9.9,18.1,60.1,36.0,0.01,999.9,0,0,0,110,82,0,4,1,0,3,4,1,11,0,1,1,1,0,1,0,0,0,0
5,2013,11,22,2013-11-22,52.8,43.7,1022.1,8.9,5.1,9.9,15.9,57.0,35.1,0.01,999.9,0,1,0,127,82,0,11,1,6,4,0,7,10,0,3,1,0,2,0,0,0,0,0
4,2013,04,25,2013-04-25,56.1,31.5,1018.1,9.6,4.9,9.9,21.0,66.0,46.0,0.0,999.9,0,0,0,105,83,1,6,0,0,1,0,1,8,0,1,3,1,0,0,0,0,0,0
3,2015,03,25,2015-03-25,39.9,20.1,1028.0,9.7,3.5,9.9,15.9,48.9,26.1,0.0,999.9,0,1,0,117,85,0,4,1,5,3,3,5,9,0,2,0,0,0,0,0,0,0,0
1,2014,07,28,2014-07-28,75.8,65.3,1001.6,9.0,4.6,9.9,25.1,84.9,69.1,0.2,999.9,0,1,0,123,85,0,9,2,1,9,2,1,8,0,1,3,1,0,1,0,0,0,0
1,2013,11,25,2013-11-25,27.5,6.8,1029.4,10.0,5.6,9.9,21.0,35.1,23.0,0.0,999.9,0,0,0,121,86,0,7,2,0,6,0,5,8,0,0,3,3,0,1,0,0,0,0
4,2014,10,09,2014-10-09,62.6,37.8,1015.1,10.0,5.2,9.9,24.1,73.0,55.0,0.04,999.9,0,0,0,110,86,0,6,3,0,2,1,3,5,0,1,1,0,1,1,0,0,0,0
5,2013,11,08,2013-11-08,45.0,26.7,1016.2,10.0,7.3,9.9,21.0,48.0,39.9,0.13,999.9,0,0,0,112,87,0,6,1,1,3,0,4,4,0,3,2,1,0,0,0,0,0,0
4,2015,02,26,2015-02-26,26.8,8.2,1015.6,9.7,6.1,9.9,15.9,37.0,19.9,0.0,11.8,0,0,0,117,87,0,7,1,6,4,1,1,5,1,1,2,0,0,1,0,0,0,0
5,2016,02,19,2016-02-19,30.1,8.3,1032.9,10.0,5.2,9.9,17.1,37.0,24.1,0.0,999.9,0,0,0,137,88,0,13,0,0,13,1,1,13,0,5,0,2,1,0,0,0,0,0
5,2013,05,24,2013-05-24,59.6,57.0,1008.6,6.3,4.5,9.9,18.1,66.2,46.9,1.91,999.9,0,1,0,146,89,3,7,1,20,5,2,3,10,0,2,2,0,1,0,0,1,0,0
3,2015,10,28,2015-10-28,58.0,50.5,1025.9,7.2,6.3,9.9,21.0,66.9,45.0,0.0,999.9,1,1,0,165,90,1,20,0,26,3,3,3,11,0,1,3,1,1,0,0,2,0,0
1,2016,12,26,2016-12-26,37.5,26.0,1037.7,9.2,5.9,9.9,15.9,50.0,33.1,0.0,999.9,0,1,0,182,90,44,6,10,8,5,8,2,0,1,3,3,0,1,0,1,0,0,0
5,2014,12,19,2014-12-19,36.2,21.6,1016.5,10.0,6.4,9.9,17.1,42.1,32.0,0.0,999.9,0,0,0,134,91,0,7,1,0,8,3,4,7,0,3,0,6,3,1,0,0,0,0
6,2015,05,23,2015-05-23,59.3,28.3,1025.9,10.0,4.6,9.9,20.0,73.9,48.9,0.0,999.9,0,0,0,141,91,2,13,1,0,14,1,1,9,0,1,5,2,1,0,0,0,0,0
3,2016,02,03,2016-02-03,48.8,40.3,1022.7,7.7,4.7,9.9,22.0,57.0,37.9,0.0,999.9,0,1,0,127,91,0,7,0,12,3,1,2,4,0,3,1,1,0,2,0,0,0,0
5,2013,03,01,2013-03-01,40.0,27.4,1004.1,10.0,4.9,9.9,15.9,45.0,36.0,0.0,999.9,0,0,0,122,91,0,4,0,1,5,3,3,14,0,0,0,0,0,0,0,0,0,1
4,2014,12,04,2014-12-04,41.2,22.5,1026.2,10.0,5.8,9.9,21.0,46.0,37.0,0.05,999.9,0,0,0,127,91,0,10,2,2,4,1,5,6,0,2,2,2,0,0,0,0,0,0
2,2015,06,16,2015-06-16,69.9,64.5,1013.1,6.2,3.0,9.9,15.0,82.9,64.0,0.16,999.9,0,1,0,117,91,0,6,0,3,1,1,2,11,0,0,0,1,1,0,0,0,0,0
2,2014,10,07,2014-10-07,66.2,52.6,1016.8,10.0,3.9,9.9,17.1,71.1,50.0,0.0,999.9,0,0,0,118,91,0,9,0,0,4,2,2,7,0,0,1,0,1,0,0,1,0,0
3,2014,09,10,2014-09-10,69.4,56.7,1019.5,10.0,5.6,9.9,18.1,78.1,63.0,0.0,999.9,0,0,0,121,93,1,9,0,2,3,1,1,8,0,1,0,0,1,1,0,0,0,0
2,2015,03,31,2015-03-31,42.2,27.9,1010.2,9.5,5.1,9.9,22.9,54.0,36.0,0.0,999.9,0,1,0,123,94,1,6,1,8,2,2,1,6,0,1,0,1,0,0,0,0,0,0
6,2016,02,20,2016-02-20,47.7,29.1,1015.3,10.0,6.0,9.9,21.0,61.0,36.0,0.0,999.9,0,0,0,137,96,2,10,4,0,10,2,3,5,0,3,0,0,2,0,0,0,0,0
6,2018,04,07,2018-04-07,45.7,23.7,1009.4,10.0,5.5,9.9,20.0,62.1,37.0,0.11,999.9,0,0,0,197,97,45,11,11,0,9,11,3,0,2,4,3,0,0,0,1,0,0,0
4,2016,02,18,2016-02-18,32.5,11.5,1027.0,10.0,5.9,9.9,18.1,37.0,27.0,0.0,999.9,0,0,0,144,98,2,12,3,3,3,0,5,8,0,4,0,3,1,1,0,1,0,0
1,2015,03,23,2015-03-23,30.3,4.3,1022.6,10.0,5.5,9.9,17.1,43.0,23.0,0.0,999.9,0,0,0,127,98,0,7,0,1,5,1,2,6,0,3,0,3,1,0,0,0,0,0
3,2014,11,19,2014-11-19,26.7,4.5,1021.4,10.0,6.9,9.9,21.0,45.0,21.9,0.0,999.9,0,0,0,134,98,0,6,0,5,4,0,5,10,0,4,1,0,0,1,0,0,0,0
7,2017,01,22,2017-01-22,44.5,43.6,1006.9,3.4,3.7,9.9,17.1,48.9,41.0,0.0,999.9,1,1,0,189,99,35,12,9,5,13,8,1,1,1,1,2,2,0,0,0,0,0,0
7,2017,12,24,2017-12-24,40.0,30.1,1018.9,9.5,5.6,9.9,17.1,48.0,36.0,0.44,999.9,0,1,0,188,99,48,8,12,1,6,7,1,2,1,1,1,0,0,1,0,0,0,0
3,2015,05,20,2015-05-20,62.0,42.6,1011.6,9.7,5.8,9.9,22.0,73.9,57.0,0.0,999.9,0,0,0,130,100,0,8,0,1,6,2,2,7,0,3,1,0,0,0,0,0,0,0
5,2014,11,07,2014-11-07,49.0,38.5,1004.0,8.5,5.3,9.9,22.0,57.0,45.0,0.25,999.9,0,0,0,137,101,0,11,1,0,6,0,4,9,0,4,1,0,0,0,0,0,0,0
6,2015,05,02,2015-05-02,55.1,40.1,1015.0,10.0,2.5,9.9,19.0,73.9,48.0,0.0,999.9,0,0,0,137,101,0,11,0,0,7,0,1,5,1,6,3,2,0,0,0,0,0,0
1,2015,05,18,2015-05-18,67.2,58.5,1020.4,7.2,3.9,9.9,15.9,82.9,60.1,0.02,999.9,0,0,0,133,101,0,12,0,0,3,1,3,2,0,7,3,0,0,1,0,0,0,0
2,2015,03,24,2015-03-24,33.8,5.9,1026.0,10.0,4.2,9.9,999.9,45.0,23.0,0.0,999.9,0,0,0,134,101,1,6,0,1,4,3,2,9,0,2,0,2,3,0,0,0,0,0
5,2015,03,06,2015-03-06,19.4,3.2,1030.9,8.7,4.7,9.9,17.1,39.9,12.0,0.52,13.0,0,0,0,280,102,1,11,2,127,6,1,5,11,0,3,1,9,1,0,0,0,0,0
